language,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
FR,13.15365231788495,-19.621220724544216,-7.250781493554975,-3.9418100700087653,4.3577413660960564,-36.58225312563666,1.892406201509111,-5.819184400755678,-7.179434404948723,-13.423147769233264,16.959664062087207,1.9982620594959235
FR,16.29636558384634,-21.675984021014155,-3.3252668682976783,11.78265685034204,29.489135604110523,-29.20672341858118,-11.659547969122439,-16.755353029373747,-15.688998849612469,-12.502722105385047,11.3904484660917,2.696678184761982
FR,21.521501524729548,-4.123362729152398,-9.886712241834559,-22.03500650158263,12.497441991461487,-27.05936738240095,-9.568417132969639,5.48857315911158,11.182904826191363,-7.012419436200874,1.8383977466399077,-3.2439026830624877
FR,15.611928216309872,-11.674571557119728,-7.706482857250293,-9.81313905532057,24.66112565777592,-22.54656211482365,-6.0407281848534335,-15.451638050190265,-7.082270667931948,-9.771370822223044,9.164581862865626,-6.22678725608892
FR,10.740141041803229,-11.553972858047873,-12.292373819909619,-21.58804280805666,10.101035025690596,-21.35600294372747,3.23023030809073,-0.13825324100436914,6.995816097598775,-12.778789054471458,2.6266749013931974,-2.3501459712996007
FR,21.886054799460535,-13.162024477954963,-20.044007387366793,-22.820322581990137,17.954290883410476,-20.939175892991965,-7.254979452124249,-9.550026431308991,0.8844128370873537,9.426361382619161,7.905311330549632,13.672918974898835
FR,-6.805523767841644,-6.247022411567744,18.9165376175491,20.82164757650511,5.839017970398265,-11.116952337526497,-25.619284129279944,-16.41991325005699,-4.940807513248235,-13.991703355574101,-7.747406963046592,-25.895358036407362
FR,14.16173861277228,7.087724997973089,-5.9057023533511135,-8.928770856457183,-12.529619446163451,-21.986353229738924,-2.293391887926967,-7.763674777718514,-7.792578410068743,-18.246707749874496,8.824948784156442,-18.354992751842158
FR,11.567714879885328,-22.877726171800262,-7.401210371146327,8.94954504009647,6.03628567600897,-26.67144657422191,-9.65339830780324,-26.68506893340943,-15.414377275215264,6.495149872553147,19.253650904401997,-12.372874687322348
FR,1.7311535269678777,-12.339277391093667,18.127342535731437,27.33626120688045,11.843635293157673,-30.85014687226015,-18.155912596882455,-12.712716104466223,0.5251901935546965,-23.943548267857146,2.65228954654694,-28.36594760980472
FR,7.149267520728828,-3.5757266317103324,-3.436884774778331,-0.14964044745887242,-3.8955402807838277,-28.086431940382074,-0.4386916575227699,-12.291965768891354,-22.579874803006618,-12.616197386438467,13.120523317054907,-15.259439853859494
FR,15.786831095029248,-0.8957256376530837,-9.85796484148993,-6.350975812678419,-6.820686550451671,-31.268897144517982,-10.068470528467872,-7.396121428756422,-10.951832015840415,-12.457491315931058,14.13983047826506,-12.30622550447145
FR,11.305014581470841,-13.20620945142651,-0.03331142393263668,17.550392566014178,8.49654698965855,-38.07028271009033,-30.575023519199807,-24.226474977081715,-11.96681948852762,-0.916143937983431,14.23402817496903,-20.370291919133283
FR,-3.3370813445409215,-1.8710079937916224,12.413389662876996,9.091289748816775,9.283582835974817,-13.55167716973306,-22.160800082434914,-23.78717018288042,-9.71929780477548,-7.122973242808205,2.5229135448960154,-19.488886948850062
FR,4.885214110653433,1.5326431270894385,6.311195246163225,-0.5814520265039895,7.163446397404639,-7.546849521160144,-5.572316983629913,-8.894902294624748,-24.216359751443875,-22.421977070053707,12.043735415391087,-27.184358232843852
FR,15.924371271164986,-10.059338070339647,-14.075174209961773,-2.288474865933604,3.8467937257840332,-27.373104221163555,-20.92451914645982,-15.279907699043807,7.011836962307415,9.146302006254137,28.6701182532585,-11.78847502731896
FR,10.677082548323405,5.1128812121641705,4.338296875911648,5.484939032673366,0.17887311491047864,-25.3730658186939,-4.7207797970353695,-14.365460989248113,-20.87448222754751,-25.966434563919833,12.622064170946357,-24.74605612671283
FR,9.839393996539675,-4.346012939122161,-1.6365411276307524,-4.501184588579314,5.442483118004919,-24.825425788717208,-8.452185025168486,-39.16927217935944,-21.0714667948563,-14.433380139175304,26.551828472003493,-19.49755818918983
FR,7.642012381915077,9.51732945885239,4.226455013247712,-2.583614783943181,-9.269570942938742,-16.536437182036455,-3.997971921782956,-9.831877159539738,-15.869049816359583,-19.77994808120957,3.71762831752975,-29.45421140197212
FR,15.446788854916333,-2.400680191089749,-12.494225393133178,-8.503030942767985,-3.2869763213482295,-18.183577038591817,-12.952547599072744,-22.236282114962535,-15.325042817277506,-12.452430820964329,27.196508926471427,2.6075820704317514
FR,7.846754012075685,-3.3963452412604638,9.417542924001854,24.481898007599632,5.033186651459535,-34.47031002363407,-30.03936381202002,-28.672377171668487,-15.610518817452707,-11.955254149613186,1.5030837292430825,-33.83905561903045
FR,7.5234759580355135,5.005847950741945,7.007765693347686,16.868568979760852,15.304093843408015,-20.77021798066187,-18.13412168274838,-28.176634202485346,-11.205227382982178,-21.255304380993152,6.279557365615376,-27.550527305145017
FR,9.74531718792509,-13.278867889594059,-19.57773048781228,1.8699601372929715,3.0374484308559393,-23.12146735081878,-10.4470491613133,-14.469974092887645,-5.451574332806963,-3.707436385803652,14.90449656356908,-8.410412871677062
FR,-1.1043921379933161,-2.075356290846391,10.079516717654464,2.5145542518670996,-0.38265812803429744,-14.792570745582022,-19.30744292662713,-15.780776286817696,-11.23574710129885,-19.45694221104995,3.514620792080836,-20.953899429690555
FR,2.9894415428567465,-7.446729257339926,18.090518452227794,17.428677407184235,1.042498566133935,-26.13630362889385,-14.463223329157183,-21.539350697612218,-15.458699897535805,-16.807239202890955,9.842984366542419,-21.600438602740518
FR,14.968494095216023,5.350998538086136,-4.24860332735002,-1.632485711979131,-10.870651370349847,-31.583057131562907,-0.9499659630126952,0.3598919092243462,15.70238935501936,-5.489797270664867,14.82575850720828,-23.822813713148484
FR,8.247868075118593,-10.97585115104816,1.2036273519499203,20.466528936090324,-1.001494317974005,-40.87322532402245,-18.16311237169994,-21.210773853919047,1.9645923592974452,10.177481390047419,15.812935890295096,-20.900025855998653
FR,7.119750967630953,-2.163220566208889,5.012357546438684,-35.01689630932497,-13.583175456330991,-42.64782576246112,7.496930684688798,-9.05695422069978,29.92232682541697,-9.786239719465364,-6.3021526010538675,-13.564504247100547
FR,-7.741744231163205,-11.262259681844544,-2.1409332913874346,-32.274208428040225,-1.241142172516981,-21.92860426779894,3.7809443778970304,-3.8276915582358564,16.60980110752743,-9.626529630373847,11.334724666533237,-6.069598351666627
FR,4.297141129599085,-11.838559169403315,-3.895839306502485,-21.64159118051727,6.255532836089717,-33.39511749067533,2.8338312550881932,-16.090425112746267,15.61947596483867,-2.4187761880093754,9.461414435981858,-0.6485836299690462
FR,-1.9716695993942657,-2.465985887334573,7.743890567519667,-17.931937936017516,11.066573803574292,-40.14843197231257,2.786967051280996,-19.184526693996162,15.108409465562572,-27.223932918880934,-0.05955250638984183,-16.160747025204206
FR,-0.3721772440843228,-21.026919590021105,21.965396503903758,29.171977751149097,18.8543387859107,-48.647631529393614,-21.85468800316466,4.2302981344445,-22.729920683796124,-12.270883793984508,-5.444105951152017,-27.718152133768687
FR,10.183111437657958,-14.33230373159227,-14.671437498845732,-23.963046418616422,-0.3877047351525234,-25.217107793735448,3.9062967401773077,19.152986399111775,-23.97010356249303,-19.756393976966187,0.49844230449164795,-10.994371014210204
FR,4.404451143078929,-5.717338263003165,-5.426521496858184,-14.082641080764978,-25.71390558005134,-28.805536678396493,11.97982858467874,22.511866052719707,0.6045086390830315,-17.710543673456936,2.3234492882095656,-11.000390717888887
FR,5.80696681590512,-13.593761880912012,14.668647078504144,27.986164733417638,12.784077266716276,-41.974215807789705,-22.68715647581742,4.439102981869993,-13.145167297744045,-17.037311165855332,-1.431415325461512,-24.8265485898206
FR,6.696756569401803,-13.198377500994951,-2.123814108385547,-10.453867918237684,9.71200340041334,-15.981879778597412,12.782386210750133,10.591112778542223,-22.477835488493877,-18.76373996533349,4.23345356838638,-13.760808667738578
FR,16.785956948212196,-0.42932061109563613,-8.950831195013759,-12.532933307304429,-22.438655013294465,-40.268229164558775,10.991212423095522,21.849338224278892,-7.203526087464009,-27.618214353340278,-8.289542554210708,-12.906825894536212
FR,18.77810663419157,-2.597647729021612,-18.10196048959523,-16.500589689332084,-8.047474741528257,-24.482000813003896,-0.9032000801442751,12.726824947330227,-7.916526880504239,-32.083364872843525,-6.54522275511345,-7.73320498022553
FR,1.0621299335294339,-19.73138588387985,26.345764359693113,18.97712045285119,19.098277348550017,-40.964922593650236,-27.731255731125803,11.510538988687818,-23.246337214070675,-7.658236222922905,-9.544411382463593,-29.902976258748442
FR,13.33651834383747,-14.940248052087542,-20.799473752795294,-20.715622665130166,12.2768444421063,-14.475432419367435,10.780793798409745,13.415071603328773,-10.19592115075429,-14.184493194752203,6.432995902253752,-6.002423727851233
FR,12.640886919734369,13.498002109827587,4.492645234251066,-11.446911911509948,-4.822971409709566,-24.305372355763048,3.5977931534638734,17.584433114597495,-32.1664035738516,-18.94550723961182,-13.365929680149526,-31.95319379663072
FR,25.210296061318438,-7.078069517354999,-20.364409044546186,-10.462362298558176,3.2362834200795243,-24.733766605723066,-7.394218964534195,-3.4343316437763125,-31.66918170448635,-18.490267890853364,7.009499795513469,3.5883846085642186
FR,5.330516667747722,-24.7888761781362,-24.242659844742853,-12.253953405397437,2.5023430345469446,-8.519494694820096,2.78198803370055,8.803328822881209,-5.695917025075078,-18.280296164478838,22.915474651470966,-19.495710394869707
FR,11.06751432546451,-13.735780631339631,-0.884609172875305,8.696120962288589,15.668040042104266,-35.15459107313296,-9.981186533411883,0.9770182728437439,-31.200718549948256,-16.137096382645424,0.707383588238398,-15.666788956033383
FR,14.545878314962469,-22.000546483954885,-14.7263257846772,-14.781789640297614,4.495623793527434,-20.00740795379016,7.676159833835409,-3.052545569842319,-29.469387274649744,-8.890282147985051,1.6279147387975985,3.66502779969641
FR,11.06945174766056,-5.078123946223376,-2.702652855949574,-11.543692873780367,-15.90827155903889,-38.76274374168712,5.358835326849523,18.121896472844703,-10.749586330646347,-27.554411367492673,4.988061241156749,-20.095045081997963
FR,-18.31032228092174,-11.062541685115143,26.744374331472923,10.389488659091223,22.08012297006399,-25.1887431946034,-17.952323565616368,-7.998212443755218,1.530358608188057,-20.941982424792347,-2.634775384983456,-25.984895028929497
FR,7.059844584771313,1.26236941897412,28.27380305195516,-7.352783710884236,-11.831806651738601,-18.238131018347996,-20.314043197512675,17.572643322334503,-18.666193025640265,-24.620512018374164,-16.155149868334792,-22.571573737438744
FR,-1.1369291807731248,-14.59879969907042,-13.134322096248976,-11.693311095249967,21.545157527406488,-23.876674788568153,-6.401865134505217,-11.386518235062804,-18.901986281600877,-17.872832453689075,12.12773413923206,-6.1901223415182445
FR,7.520932298748825,-26.25025775110321,-23.883550924825418,-6.951168321939739,3.818863263578081,-15.216191900897654,0.39477760498125236,8.7211590247191,-7.002062923408249,-16.433516470662205,10.198948545958988,-15.81735081262955
FR,12.06811310690922,-24.872360934183263,-15.071211064991626,-14.727512933547823,8.023262302663783,-15.65385783994751,0.6685082072590911,14.767082779338429,-14.950948416111586,-26.458164746275084,7.592970469246361,-6.80441339242072
GE,-2.5067352735322914,-16.62811101896458,18.022496917991024,8.57087904542884,16.600860871417442,-25.10584428444038,-2.4322466827780276,-13.283855769403855,-10.208943923702495,-9.84835034270926,-2.807616183667891,-9.248668059753657
GE,14.2379425019272,-12.989599038418486,4.918855251766188,-13.146744269949675,-1.7986117749533757,-23.591852174029388,16.349076237828164,-3.8194462958194197,-0.9054377172950306,-16.20339273516654,-2.217259196655539,-10.187306247342697
GE,16.33078233973278,12.667595704507455,12.260103050515703,-0.09607563104002735,9.07902123396148,-18.075293255877803,3.2091959197443884,-4.443647923515701,0.5167177794797383,-15.187433056043417,-7.758281190188715,-10.29774634907284
GE,-2.686454930970518,-23.032169065313862,18.94584419931217,2.3982045207974534,25.462523165372897,-13.807601439319997,-5.382983811421462,-20.702593926750552,-2.1780710015597218,-0.15777686166049276,1.268193720503856,-12.997703417497338
GE,13.241176781851175,6.010761868045149,15.040333439151023,-1.1201499504146897,4.9005096348067925,-23.14183776995072,5.18813016853613,1.0420741361508865,-3.694402844326098,-18.690102021907844,-2.001454565086126,-16.658335345586366
GE,9.014550782579484,-20.5992923306559,14.006275814605308,-1.5900557595632034,6.443279611276484,-25.151319448148527,5.412181170725895,-0.7832483380359696,0.8865422952829263,-20.61598085479025,11.12529918467623,-1.9513184928032714
GE,12.308171668347597,2.284097868866036,16.907238476440984,1.1441957290920377,-0.6988036044697767,-21.77097768734148,6.0939762204825625,2.262481063556002,-1.4067813574573118,-16.568354503361242,0.026018099573211363,-11.908592715283023
GE,8.958361352315682,-9.406379264882721,26.43499269911783,24.610568129130357,21.815943664060487,-36.704590015245,-10.34094158349609,-18.671270015646016,-5.845578155557056,-5.9853990043889365,-9.972407753462418,-17.63671483994918
GE,11.030559168458998,-16.182390878888004,1.8371909424616883,-4.1974673252188985,14.855089910570994,-21.08765707695302,4.730040213756246,-6.065653164829849,2.197709296060307,-5.079810481409552,3.7597796674023343,-10.537142734845016
GE,2.1992501531288946,-21.762753714583578,18.34521060470617,0.9849471435381423,23.262379164369595,-17.06828473352661,-7.7253280901538925,-24.628595463151928,-3.4929127162422366,-0.8869682751197975,2.256602611268023,-14.503411676529295
GE,12.918053244916013,-10.941510062611387,3.226814365286416,-8.746952579112726,8.336461943852639,-12.904458056598825,6.141020591499509,-11.55798427969954,1.3684005871626272,-5.423009404332314,4.074645419335001,-5.725465278083176
GE,14.915803474164923,7.826107928192698,11.95596931554394,13.983932835879662,11.240714816101033,-20.8214138817278,0.9110349632627046,-1.424968081953744,-11.314219507978326,-26.33615822929289,-4.463316115828704,-8.510285459274735
GE,21.040400459998406,-9.748534868202269,-0.1371587049701723,-12.692902530688679,6.983578156836978,-22.026514086678862,18.100299136985917,-5.8463785191190665,6.493042290358908,-16.36425445915661,1.161897717076551,-4.834591776316777
GE,1.9191166867527136,-24.182885577042285,28.566747359850588,19.04380101204736,13.923651766888268,-30.085543108575372,-11.313855775597785,-10.39319132912658,-0.5537501953208881,-14.656443873226253,-0.78448125733796,-14.263463046746583
GE,12.4250261370809,-9.557006181865143,5.2384419299376095,1.575468485584313,20.237750415028906,-18.65596426140423,-4.9775967111709605,-17.65379443963277,1.0958214094731638,0.09863778067300777,3.3888223777495106,-7.230453534117552
GE,16.62647305058485,10.532180089661814,9.542633024417299,-10.57342570354537,4.402293475482522,-21.849458675822977,11.195737393449695,0.8184655596020699,3.924388870029217,-14.936306255233907,0.19653018602093195,-10.809523386348243
GE,19.906688330009537,6.46459327322035,2.131183105102304,-9.849887765099364,-5.739460186804096,-20.69754084454429,9.256412119552861,-4.987342543894018,1.079155512409508,-13.978130413504076,-1.6559399140190447,-4.740029002433623
GE,23.470083758778102,-0.22365149441854879,-9.833265133429958,-19.69028460893867,-2.853408542644033,-21.519453981784444,12.041895415711057,3.9018616041007252,17.252060043523404,-19.063004955217114,-4.229575605976273,-11.30701668998178
GE,15.450203561742006,-4.814717089379569,7.591777878209939,-3.0463636989015996,7.628423207826495,-27.05321559939213,0.4946088698137999,-13.679039322603609,-2.2606105556364104,-9.299228438912866,-0.6654420565299722,-8.163854090638058
GE,10.500142811077689,-3.4009841829824063,18.53670492871185,11.68291213894633,13.416033140005378,-27.66066786416797,-2.323332271914642,-14.286682727621905,-5.173887773724659,-10.57744404151168,-8.91299619951351,-16.358917049183145
GE,14.039244325026276,-0.21909780896923559,4.648045376232282,-5.260533632936011,2.044426327348777,-21.109956327648277,10.742286614211793,1.9328957114146175,7.200322628110417,-15.924203619891259,-12.72508162892983,-7.0236670910323955
GE,5.766720600850985,-11.647074064900822,16.229387954646786,-7.971268591938549,9.66176117391425,-21.54117056477186,3.0902716303411832,-10.783724163626855,-1.2534771310528556,-5.78685930623278,2.7817118429160317,0.7613909648951784
GE,6.4311702799747374,-10.90263147104833,9.37851637848288,-12.737352045033925,25.48932180752082,-22.937397649224305,4.992493787076529,-16.052289607655396,-0.007134070807220123,3.908731019415784,3.334295087781841,-2.8139808710737797
GE,13.554134550645857,-5.369687944739553,11.622665924583142,13.812359193303818,16.81568268733253,-26.370165317447334,-11.399555480090916,-21.16584257512793,3.4742509654921507,-0.740515144988453,0.24306681791614657,-12.368865768214102
GE,19.067113733580225,9.182633348184707,6.261550697681667,7.163147148125486,17.386901968690808,-17.4930322447784,1.4369440585234505,-25.031826065252957,-4.370612378898321,-5.96259846632422,4.508948966226371,-2.9398912935994903
GE,9.542952649874456,0.016448279909479863,11.220977138397839,18.048481189502503,20.734299941614605,-22.957044449859115,-15.34735780299279,-17.821134091359408,2.5995009129724203,-8.049484613667014,-0.2633591317975588,-18.367229233014356
GE,10.791719398116868,-9.476622911299437,13.782705806478603,-9.455696501338839,16.969336198961578,-25.792731468701774,0.9735574925612154,-3.3664409495499195,-10.27599223680815,-14.917983173336324,5.119477681840047,-8.172747598629746
GE,22.71171911777401,1.688050981321755,-6.931308170460568,-16.297556666382672,-10.149326060015747,-19.179775176547327,11.508977025683896,5.150023058391018,11.323586369960415,-13.895524834486775,-6.151617703868686,-13.324176570074412
GE,11.575802507461544,6.593889659026483,13.912992994183346,-6.326813684454879,16.724410551129402,-18.972713438379582,7.94614492832873,-11.122669676873594,-4.993465242668156,-15.039555418281434,2.60528917498832,-10.170381140627471
GE,14.872760291723802,-6.92059777202491,8.972344411319042,10.101479400736341,17.117914887293363,-30.719010273386786,-11.824591140647552,-20.12766053138114,1.9120061686993377,-2.487966005381425,7.572374409413435,-5.881185968630339
GE,-0.012092115817402719,-25.638982807773118,28.724675654904928,28.322907180278257,19.876383444303475,-28.475301334383296,-4.593383984962346,-6.333255249000389,5.851534506485841,-13.688697402920702,2.4888721794814974,-14.102456332147664
GE,10.570143317132327,4.418418168857846,14.366898899338244,3.3725003489309,25.093290760171115,-19.272898645773417,1.928288317587843,-23.078099247075702,-4.178222086649491,-1.0485945628919882,-0.6668686036166865,-5.639219979120869
GE,12.224310990418864,-2.004511091708822,15.635567869007238,-1.7327146336702801,4.150447299533683,-20.396538179467825,6.4130121504430395,-6.571919865788191,-2.4056833417295014,-24.568455414539223,3.9371884990608277,-11.791193351829465
GE,10.96191049882865,-7.6086764467134005,7.872097895547008,-3.5779814331201756,12.125221394379633,-11.12697432261926,7.349215330350488,-18.794965296468295,-18.219100500932537,-19.733553860729657,5.5781185817246275,-9.069735206606818
GE,3.181637785798628,-17.084589669813052,26.056840353466537,17.75463620198394,19.576886451657217,-26.13385973455537,-5.560156778811584,-21.679701404837783,-6.471759237683497,-6.225129060454118,-3.650691219441253,-15.502225923966845
